ID,Time,Illuminance,instant_motion_detect,10s_motion_detect
3,2023-12-18T15:10:01,54,0,0
3,2023-12-18T15:10:11,54,0,0
3,2023-12-18T15:10:22,54,0,0
3,2023-12-18T15:10:32,54,0,0
3,2023-12-18T15:10:42,54,0,0
3,2023-12-18T15:10:52,52,0,0
3,2023-12-18T15:11:02,58,1,1
3,2023-12-18T15:11:12,52,0,0
3,2023-12-18T15:11:22,52,0,0
3,2023-12-18T15:11:32,54,0,0
3,2023-12-18T15:11:42,54,0,0
3,2023-12-18T15:11:53,52,0,0
3,2023-12-18T15:12:03,52,0,0
3,2023-12-18T15:12:13,52,0,0
3,2023-12-18T15:12:23,54,0,0
3,2023-12-18T15:12:33,54,0,0
3,2023-12-18T15:12:43,54,0,0
3,2023-12-18T15:12:53,54,0,0
3,2023-12-18T15:13:03,52,0,0
3,2023-12-18T15:13:13,56,1,1
3,2023-12-18T15:13:23,61,1,1
3,2023-12-18T15:13:34,52,0,0
3,2023-12-18T15:13:44,54,0,0
3,2023-12-18T15:13:54,52,0,0
3,2023-12-18T15:14:04,52,0,0
3,2023-12-18T15:14:14,52,0,0
3,2023-12-18T15:14:24,52,0,0
3,2023-12-18T15:14:34,54,0,0
3,2023-12-18T15:14:44,52,0,0
3,2023-12-18T15:14:55,54,0,0
3,2023-12-18T15:15:05,52,0,0
3,2023-12-18T15:15:15,52,0,0
3,2023-12-18T15:15:25,54,0,0
3,2023-12-18T15:15:35,54,0,0
3,2023-12-18T15:15:45,54,0,0
3,2023-12-18T15:15:55,60,0,0
3,2023-12-18T15:16:05,58,0,0
3,2023-12-18T15:16:15,52,0,0
3,2023-12-18T15:16:26,54,0,0
3,2023-12-18T15:16:36,54,0,0
3,2023-12-18T15:16:46,52,0,0
3,2023-12-18T15:16:56,52,0,0
3,2023-12-18T15:17:06,54,0,0
3,2023-12-18T15:17:16,52,0,0
3,2023-12-18T15:17:26,52,0,0
3,2023-12-18T15:17:36,54,0,0
3,2023-12-18T15:17:46,52,0,0
3,2023-12-18T15:17:57,54,0,0
3,2023-12-18T15:18:07,52,0,0
3,2023-12-18T15:18:17,54,0,0
3,2023-12-18T15:18:27,52,0,0
3,2023-12-18T15:18:37,52,0,0
3,2023-12-18T15:18:47,54,0,0
3,2023-12-18T15:18:57,54,0,0
3,2023-12-18T15:19:08,52,0,0
3,2023-12-18T15:19:18,52,0,0
3,2023-12-18T15:19:28,52,0,0
3,2023-12-18T15:19:38,54,0,0
3,2023-12-18T15:19:48,52,0,0
3,2023-12-18T15:19:58,52,0,0
3,2023-12-18T15:20:08,52,0,0
3,2023-12-18T15:20:18,54,0,0
3,2023-12-18T15:20:28,54,0,0
3,2023-12-18T15:20:39,54,0,0
3,2023-12-18T15:20:49,54,0,0
3,2023-12-18T15:20:59,54,0,0
3,2023-12-18T15:21:09,52,0,0
3,2023-12-18T15:21:19,46,1,1
3,2023-12-18T15:21:29,52,0,0
3,2023-12-18T15:21:39,52,0,0
3,2023-12-18T15:21:49,52,0,0
3,2023-12-18T15:21:59,54,0,0
3,2023-12-18T15:22:09,52,0,0
3,2023-12-18T15:22:20,61,0,0
3,2023-12-18T15:22:30,54,0,0
3,2023-12-18T15:22:40,52,0,0
3,2023-12-18T15:22:50,54,0,0
3,2023-12-18T15:23:00,54,0,0
3,2023-12-18T15:23:13,52,0,0
3,2023-12-18T15:23:23,52,0,0
3,2023-12-18T15:23:33,54,0,0
3,2023-12-18T15:23:43,52,0,0
3,2023-12-18T15:23:54,43,1,1
3,2023-12-18T15:24:04,54,0,0
3,2023-12-18T15:24:14,54,1,1
3,2023-12-18T15:24:24,52,0,0
3,2023-12-18T15:24:34,52,0,0
3,2023-12-18T15:24:44,52,0,0
3,2023-12-18T15:24:54,52,0,0
3,2023-12-18T15:25:04,52,0,0
3,2023-12-18T15:25:15,52,0,0
3,2023-12-18T15:25:25,52,0,0
3,2023-12-18T15:25:35,54,0,0
3,2023-12-18T15:25:45,54,0,0
3,2023-12-18T15:25:55,54,0,0
3,2023-12-18T15:26:05,52,0,0
3,2023-12-18T15:26:15,52,0,0
3,2023-12-18T15:26:25,60,0,0
3,2023-12-18T15:26:36,54,0,0
3,2023-12-18T15:26:46,54,0,0
3,2023-12-18T15:26:56,52,0,0
3,2023-12-18T15:27:06,52,0,0
3,2023-12-18T15:27:16,54,0,0
3,2023-12-18T15:27:26,52,0,0
3,2023-12-18T15:27:36,52,0,0
3,2023-12-18T15:27:46,61,0,0
3,2023-12-18T15:27:57,52,0,0
3,2023-12-18T15:28:07,56,1,1
3,2023-12-18T15:28:17,54,0,0
3,2023-12-18T15:28:27,54,0,0
3,2023-12-18T15:28:37,54,0,0
3,2023-12-18T15:28:47,52,0,0
3,2023-12-18T15:28:57,52,0,0
3,2023-12-18T15:29:07,52,0,0
3,2023-12-18T15:29:18,52,0,0
3,2023-12-18T15:29:28,52,0,0
3,2023-12-18T15:29:38,52,0,0
3,2023-12-18T15:29:48,52,0,0
3,2023-12-18T15:29:58,52,0,0
3,2023-12-18T15:30:08,52,0,0
3,2023-12-18T15:30:18,54,1,1
3,2023-12-18T15:30:28,54,0,0
3,2023-12-18T15:30:39,54,0,0
3,2023-12-18T15:30:49,54,0,0
3,2023-12-18T15:30:59,52,0,0
3,2023-12-18T15:31:09,54,0,0
3,2023-12-18T15:31:19,54,0,0
3,2023-12-18T15:31:29,52,0,0
3,2023-12-18T15:31:39,52,0,0
3,2023-12-18T15:31:50,52,0,0
3,2023-12-18T15:32:00,52,0,0
3,2023-12-18T15:32:10,54,0,0
3,2023-12-18T15:32:20,52,0,0
3,2023-12-18T15:32:30,52,0,0
3,2023-12-18T15:32:40,56,1,1
3,2023-12-18T15:32:50,52,0,0
3,2023-12-18T15:33:01,52,0,0
3,2023-12-18T15:33:11,52,0,0
3,2023-12-18T15:33:21,52,0,0
3,2023-12-18T15:33:31,52,0,0
3,2023-12-18T15:33:44,52,0,0
3,2023-12-18T15:33:54,52,0,0
3,2023-12-18T15:34:04,52,0,0
3,2023-12-18T15:34:14,56,1,1
3,2023-12-18T15:34:25,52,0,0
3,2023-12-18T15:34:35,52,0,0
3,2023-12-18T15:34:45,52,0,0
3,2023-12-18T15:34:55,54,0,0
3,2023-12-18T15:35:05,56,0,0
3,2023-12-18T15:35:15,52,0,0
3,2023-12-18T15:35:25,52,0,0
3,2023-12-18T15:35:35,52,0,0
3,2023-12-18T15:35:45,52,0,0
3,2023-12-18T15:35:56,52,0,0
3,2023-12-18T15:36:06,66,1,1
3,2023-12-18T15:36:16,52,0,0
3,2023-12-18T15:36:26,60,0,0
3,2023-12-18T15:36:36,52,0,0
3,2023-12-18T15:36:46,52,0,0
3,2023-12-18T15:36:56,52,0,0
3,2023-12-18T15:37:06,52,0,0
3,2023-12-18T15:37:16,52,0,0
3,2023-12-18T15:37:26,51,1,1
3,2023-12-18T15:37:37,52,0,0
3,2023-12-18T15:37:47,56,0,0
3,2023-12-18T15:37:57,52,0,0
3,2023-12-18T15:38:07,52,0,0
3,2023-12-18T15:38:17,58,1,1
3,2023-12-18T15:38:27,52,0,0
3,2023-12-18T15:38:37,54,0,0
3,2023-12-18T15:38:47,54,0,0
3,2023-12-18T15:38:57,52,0,0
3,2023-12-18T15:39:08,52,0,0
3,2023-12-18T15:39:18,52,0,0
3,2023-12-18T15:39:28,52,0,0
3,2023-12-18T15:39:38,52,0,0
3,2023-12-18T15:39:48,54,0,0
3,2023-12-18T15:39:58,52,0,0
3,2023-12-18T15:40:08,48,1,1
3,2023-12-18T15:40:18,52,0,0
3,2023-12-18T15:40:29,52,0,0
3,2023-12-18T15:40:39,33,1,1
3,2023-12-18T15:40:49,60,0,0
3,2023-12-18T15:40:59,52,0,0
3,2023-12-18T15:41:49,52,0,0
3,2023-12-18T15:41:59,52,0,0
3,2023-12-18T15:42:09,54,0,0
3,2023-12-18T15:42:19,54,0,0
3,2023-12-18T15:42:29,52,0,0
3,2023-12-18T15:42:39,52,0,0
3,2023-12-18T15:42:49,52,0,0
3,2023-12-18T15:42:59,52,0,0
3,2023-12-18T15:43:09,54,0,0
3,2023-12-18T15:43:20,52,0,0
3,2023-12-18T15:43:30,52,0,0
3,2023-12-18T15:43:40,54,0,0
3,2023-12-18T15:43:50,54,0,0
3,2023-12-18T15:44:00,60,0,0
3,2023-12-18T15:44:10,60,0,0
3,2023-12-18T15:44:20,52,0,0
3,2023-12-18T15:44:30,52,0,0
3,2023-12-18T15:44:40,61,0,0
3,2023-12-18T15:44:50,52,0,0
3,2023-12-18T15:45:01,54,0,0
3,2023-12-18T15:45:11,54,0,0
3,2023-12-18T15:45:21,54,0,0
3,2023-12-18T15:45:31,52,0,0
3,2023-12-18T15:45:41,52,0,0
3,2023-12-18T15:45:51,52,0,0
3,2023-12-18T15:46:01,54,0,0
3,2023-12-18T15:46:11,52,0,0
3,2023-12-18T15:46:21,52,0,0
3,2023-12-18T15:46:31,52,0,0
3,2023-12-18T15:46:42,60,0,0
3,2023-12-18T15:46:52,52,0,0
3,2023-12-18T15:47:02,52,0,0
3,2023-12-18T15:47:12,52,0,0
3,2023-12-18T15:47:22,54,0,0
3,2023-12-18T15:47:32,60,0,0
3,2023-12-18T15:47:42,52,0,0
3,2023-12-18T15:47:52,60,0,0
3,2023-12-18T15:48:02,58,1,1
3,2023-12-18T15:48:13,36,1,1
3,2023-12-18T15:48:23,54,0,0
3,2023-12-18T15:48:33,52,0,0
3,2023-12-18T15:48:43,52,0,0
3,2023-12-18T15:48:53,52,0,0
3,2023-12-18T15:49:03,52,0,0
3,2023-12-18T15:49:13,52,1,1
3,2023-12-18T15:49:23,52,0,0
3,2023-12-18T15:49:33,52,0,0
3,2023-12-18T15:49:43,52,0,0
3,2023-12-18T15:49:53,52,0,0
3,2023-12-18T15:50:05,52,0,0
3,2023-12-18T15:50:15,52,0,0
3,2023-12-18T15:50:25,52,0,0
3,2023-12-18T15:50:35,52,0,0
3,2023-12-18T15:50:45,64,0,0
3,2023-12-18T15:50:55,52,0,0
3,2023-12-18T15:51:05,52,0,0
3,2023-12-18T15:51:15,54,0,0
3,2023-12-18T15:51:25,52,0,0
3,2023-12-18T15:51:35,52,0,0
3,2023-12-18T15:51:46,52,0,0
3,2023-12-18T15:51:56,52,0,0
3,2023-12-18T15:52:06,52,0,0
3,2023-12-18T15:52:16,52,0,0
3,2023-12-18T15:52:26,52,0,0
3,2023-12-18T15:52:36,52,0,0
3,2023-12-18T15:52:46,52,0,0
3,2023-12-18T15:52:56,54,0,0
3,2023-12-18T15:53:06,52,0,0
3,2023-12-18T15:53:16,52,0,0
3,2023-12-18T15:53:27,52,0,0
3,2023-12-18T15:53:37,52,0,0
3,2023-12-18T15:53:47,52,0,0
3,2023-12-18T15:53:57,52,0,0
3,2023-12-18T15:54:07,52,0,0
3,2023-12-18T15:54:17,52,0,0
3,2023-12-18T15:54:27,52,0,0
3,2023-12-18T15:54:37,52,0,0
3,2023-12-18T15:54:47,52,0,0
3,2023-12-18T15:54:57,52,0,0
3,2023-12-18T15:55:07,60,0,0
3,2023-12-18T15:55:18,52,0,0
3,2023-12-18T15:55:28,52,0,0
3,2023-12-18T15:55:38,27,1,1
3,2023-12-18T15:55:48,56,0,0
3,2023-12-18T15:55:58,60,0,0
3,2023-12-18T15:56:08,54,0,0
3,2023-12-18T15:56:18,60,0,0
3,2023-12-18T15:56:28,52,0,0
3,2023-12-18T15:56:38,46,0,0
3,2023-12-18T15:56:48,60,0,0
3,2023-12-18T15:56:59,60,0,0
3,2023-12-18T15:57:09,52,0,0
3,2023-12-18T15:57:19,52,0,0
3,2023-12-18T15:57:29,52,0,0
3,2023-12-18T15:57:39,52,0,0
3,2023-12-18T15:57:49,52,0,0
3,2023-12-18T15:57:59,54,0,0
3,2023-12-18T15:58:09,52,0,0
3,2023-12-18T15:58:19,52,0,0
3,2023-12-18T15:58:29,52,0,0
3,2023-12-18T15:58:40,52,0,0
3,2023-12-18T15:58:50,52,0,0
3,2023-12-18T15:59:00,52,0,0
3,2023-12-18T15:59:10,52,0,0
3,2023-12-18T15:59:20,60,0,0
3,2023-12-18T15:59:30,60,0,0
3,2023-12-18T15:59:40,54,0,0
3,2023-12-18T15:59:50,52,0,0
3,2023-12-18T16:00:00,52,0,0
3,2023-12-18T16:00:10,60,0,0
3,2023-12-18T16:00:21,60,1,1
3,2023-12-18T16:00:31,52,0,0
3,2023-12-18T16:00:41,52,0,0
3,2023-12-18T16:00:51,52,0,0
3,2023-12-18T16:01:01,54,0,0
3,2023-12-18T16:01:11,52,0,0
3,2023-12-18T16:01:21,31,1,1
3,2023-12-18T16:01:31,60,0,0
3,2023-12-18T16:01:41,52,0,0
3,2023-12-18T16:01:51,52,0,0
3,2023-12-18T16:02:01,52,0,0
3,2023-12-18T16:02:12,52,0,0
3,2023-12-18T16:02:22,68,0,0
3,2023-12-18T16:02:32,52,0,0
3,2023-12-18T16:02:42,52,0,0
3,2023-12-18T16:02:52,52,0,0
3,2023-12-18T16:03:02,52,0,0
3,2023-12-18T16:03:12,56,0,0
3,2023-12-18T16:03:22,52,0,0
3,2023-12-18T16:03:32,60,0,0
3,2023-12-18T16:03:43,52,0,0
3,2023-12-18T16:03:53,60,0,0
3,2023-12-18T16:04:03,52,0,0
3,2023-12-18T16:04:13,60,0,0
3,2023-12-18T16:04:23,60,0,0
3,2023-12-18T16:04:33,52,0,0
3,2023-12-18T16:04:43,52,0,0
3,2023-12-18T16:04:53,52,0,0
3,2023-12-18T16:05:03,52,0,0
3,2023-12-18T16:05:13,52,0,0
3,2023-12-18T16:05:23,52,0,0
3,2023-12-18T16:05:34,52,0,0
3,2023-12-18T16:05:44,64,0,0
3,2023-12-18T16:05:54,60,0,0
3,2023-12-18T16:06:04,52,0,0
3,2023-12-18T16:06:14,52,0,0
3,2023-12-18T16:06:24,51,0,0
3,2023-12-18T16:06:34,52,0,0
3,2023-12-18T16:06:44,60,0,0
3,2023-12-18T16:06:54,60,0,0
3,2023-12-18T16:07:04,52,0,0
3,2023-12-18T16:07:15,52,0,0
3,2023-12-18T16:07:25,52,0,0
3,2023-12-18T16:07:35,57,1,1
3,2023-12-18T16:07:45,60,0,0
3,2023-12-18T16:07:55,52,0,0
3,2023-12-18T16:08:05,60,0,0
3,2023-12-18T16:08:15,60,0,0
3,2023-12-18T16:08:25,52,0,0
3,2023-12-18T16:08:35,52,0,0
3,2023-12-18T16:08:45,52,0,0
3,2023-12-18T16:08:56,60,0,0
3,2023-12-18T16:09:06,42,1,1
3,2023-12-18T16:09:16,64,1,1
3,2023-12-18T16:09:26,52,0,0
3,2023-12-18T16:09:36,52,0,0
3,2023-12-18T16:09:46,57,1,1
3,2023-12-18T16:09:56,60,0,0
3,2023-12-18T16:10:06,52,0,0
3,2023-12-18T16:10:16,52,0,0
3,2023-12-18T16:10:26,52,0,0
3,2023-12-18T16:10:36,52,0,0
3,2023-12-18T16:10:47,54,0,0
3,2023-12-18T16:10:57,52,0,0
3,2023-12-18T16:11:07,52,0,0
3,2023-12-18T16:11:17,52,0,0
3,2023-12-18T16:11:27,52,0,0
3,2023-12-18T16:11:37,52,0,0
3,2023-12-18T16:11:47,54,0,0
3,2023-12-18T16:11:57,52,0,0
3,2023-12-18T16:12:07,52,0,0
3,2023-12-18T16:12:18,60,0,0
3,2023-12-18T16:12:28,52,0,0
3,2023-12-18T16:12:38,52,0,0
3,2023-12-18T16:12:48,60,0,0
3,2023-12-18T16:12:58,52,0,0
3,2023-12-18T16:13:08,52,0,0
3,2023-12-18T16:13:18,54,0,0
3,2023-12-18T16:13:28,52,0,0
3,2023-12-18T16:13:38,52,0,0
3,2023-12-18T16:13:48,52,0,0
3,2023-12-18T16:13:59,60,1,1
3,2023-12-18T16:14:09,60,0,0
3,2023-12-18T16:14:19,52,1,1
3,2023-12-18T16:14:29,52,0,0
3,2023-12-18T16:14:39,52,0,0
3,2023-12-18T16:14:49,52,0,0
3,2023-12-18T16:14:59,52,0,0
3,2023-12-18T16:15:10,60,0,0
0,2023-12-18T16:15:30,61,1,1
0,2023-12-18T16:15:41,68,0,0
0,2023-12-18T16:15:51,11,1,1
0,2023-12-18T16:16:53,674,0,0
0,2023-12-18T16:17:03,641,1,1
0,2023-12-18T16:17:13,524,1,1
0,2023-12-18T16:17:23,581,0,0
0,2023-12-18T16:17:33,679,1,1
0,2023-12-18T16:17:43,680,1,1
0,2023-12-18T16:17:53,670,0,0
0,2023-12-18T16:18:03,694,1,1
0,2023-12-18T16:18:13,685,1,1
0,2023-12-18T16:18:23,698,1,1
0,2023-12-18T16:18:34,694,0,0
